CO_CURSO,TP_SEXO,NT_GER,NT_FG,EST_CIVIL,COR_RACA,ENS_MED,RENDA
13449,F,40.7,60.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13449,M,54.4,52.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13449,F,48.9,68.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13449,M,52.5,61.9,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
13449,M,34.5,63.4,SOLTEIRO(A),PARDA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
13449,F,41.5,47.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13449,M,45.5,66.6,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
13449,F,64.8,55.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13449,M,29.9,53.9,SOLTEIRO(A),INDÍGENA,ESCOLA PÚBLICA,DE 1.5 A 3
13449,F,38.7,43.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
13449,F,59,55.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13449,F,50.4,59.6,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
13452,F,43.7,39.9,CASADO(A),BRANCA,BRASIL E EXTERIOR,ATE 1.5
13452,F,55.2,51.7,CASADO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13452,F,70.7,85.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13452,F,49.2,55.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13452,F,53.5,74.4,CASADO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
13452,M,47.4,63.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13452,F,37.4,66.9,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,DE 1.5 A 3
13452,F,63.3,64.9,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,36.8,41.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
13452,F,50.2,62.5,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
13452,F,38.5,47.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,56.7,75,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,41.6,48.6,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,M,45.3,53.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,60.1,46.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
13452,F,41.6,49.2,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
13452,F,61.9,74.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,60.7,65.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,60.7,52.3,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,62.4,56.5,CASADO(A),AMARELA,BRASIL E EXTERIOR,DE 1.5 A 3
13452,F,41.2,57.3,CASADO(A),AMARELA,ESCOLA PRIVADA,ATE 1.5
13452,F,74.3,84.8,CASADO(A),BRANCA,ESCOLA PÚBLICA,DE 4.5 A 6
13452,F,63.8,43.3,SOLTEIRO(A),BRANCA,BRASIL E EXTERIOR,DE 3 A 4.5
13452,F,54.7,47,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,64.6,71.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
13452,F,78.1,72.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
13452,F,63.5,68.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,61,54.3,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13452,F,21,42.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13456,F,37.3,74.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13456,F,33.9,62.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
13456,M,40.8,63.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
13456,F,39.5,53.8,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
13456,M,55.1,67.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
13456,M,33.1,54.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
13456,F,58.8,67.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
13456,M,37.3,60.8,SOLTEIRO(A),PARDA,MAIOR PARTE ESC. PRIVADA,DE 4.5 A 6
13456,F,33,28.4,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
13456,F,52.8,71.2,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
13456,M,32.8,26.3,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
13456,M,56.5,51.8,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
13456,M,46,47.9,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 3 A 4.5
13456,F,37.5,37.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
13456,M,45,58.3,CASADO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
13456,F,50.4,59,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
13456,F,44,40.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
13456,F,40.1,58.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
13456,M,50,63.5,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
13456,M,47.1,54.4,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
13456,M,49.6,60.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
79570,F,54.5,79.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
79570,F,24,15,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
79570,M,48.1,67.7,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
79570,M,30.7,30,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 10 A 30
79570,F,56.8,58.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,F,44.2,64.4,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
79570,M,28.5,30.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
79570,F,39.1,55.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
79570,M,41.8,56.8,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
79570,F,33.9,56.1,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
79570,M,58.3,50.3,SOLTEIRO(A),PARDA,BRASIL E EXTERIOR,DE 4.5 A 6
79570,M,45.4,71,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,M,53.1,51.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
79570,F,42.7,45.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
79570,F,44.9,58.2,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,M,69.2,80.9,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
79570,F,27.8,30,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
79570,F,36.3,52.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
79570,F,46.2,80,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
79570,F,55.6,73.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
79570,F,55.8,56.3,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 10 A 30
79570,M,19.1,22.5,CASADO(A),PARDA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
79570,F,55.9,74.2,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
79570,F,46.7,70.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,F,27.3,53.6,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
79570,F,51.4,59.9,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,ACIMA DE 30
79570,F,51.1,37.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ACIMA DE 30
79570,F,41.6,59,CASADO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
79570,F,49.1,75.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
79570,M,48.4,26.9,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 6 A 10
79570,F,45.7,50.9,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 6 A 10
79570,F,52.5,62.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
79570,F,46.4,76.5,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
79570,M,25.8,37.7,SOLTEIRO(A),AMARELA,ESCOLA PRIVADA,DE 1.5 A 3
79570,M,43.1,50.3,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
79570,F,55.3,65.1,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 3 A 4.5
79570,F,63,72.1,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
79570,F,48.5,61.9,SOLTEIRO(A),AMARELA,ESCOLA PRIVADA,DE 1.5 A 3
79570,M,25.5,72.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,F,55.6,58.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
79570,F,52.5,77.8,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
79570,M,32.8,15,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 4.5 A 6
79570,M,56.6,71.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,M,33.5,35.4,CASADO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
79570,M,48.4,72.9,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 3 A 4.5
79570,M,27.8,30,CASADO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
79570,F,51.6,46.7,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
79570,F,27.4,40,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
79570,F,22.3,25.3,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
79570,F,50.6,67.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,M,52.5,72.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 10 A 30
79570,M,29.1,53.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
79570,F,40.4,59.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,49.8,44.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,36.9,42.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,49.4,37.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99802,M,38.8,62.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,M,70.4,59.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
99802,M,40.6,59.2,SOLTEIRO(A),NAO DECLARADO,ESCOLA PÚBLICA,ATE 1.5
99802,F,53.9,37.9,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
99802,F,39.9,66.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,34.4,24.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,M,60.8,68.4,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
99802,F,29.1,35.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,M,34.3,56.1,OUTRO,BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,46.8,58.9,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
99802,M,36,47.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99802,M,32.1,46.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,28.7,50.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,39.2,55.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,54.9,56.8,SOLTEIRO(A),AMARELA,ESCOLA PRIVADA,DE 3 A 4.5
99802,M,35.4,51.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99802,M,60,62.6,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
99802,F,54,44.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,54.4,55.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
99802,M,20,30.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,45.2,66.9,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,M,42.8,48.7,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,47,60.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,38.2,51.1,CASADO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,46.5,46.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,M,65,73.5,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,38.3,48,CASADO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
99802,F,40.6,54.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99802,F,32.1,51.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,M,34.3,26.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99802,F,53.3,59.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99802,F,31.7,60.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,49.8,67.7,SOLTEIRO(A),INDÍGENA,ESCOLA PÚBLICA,ATE 1.5
99804,F,35.6,57.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,69.5,61.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,51.1,58.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,M,46.8,55.9,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,35.5,37.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,F,42.8,57.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,F,33.4,42.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,35.6,37.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,55.7,54.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,M,54.3,50.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,66.3,68.5,OUTRO,PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,37.4,48.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,59.1,71,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,M,37.6,45.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,40.5,65.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
99804,F,55.6,56.4,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,54.8,71.7,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,50.1,62.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,42.9,55,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,F,44.6,58.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,M,39.7,27.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,38.7,52.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,47.4,64.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,32.2,58.4,SOLTEIRO(A),PARDA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
99804,F,51.3,69.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,66,73.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,46.7,52.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,56.8,55.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,53.5,42.4,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,M,41.9,45,SOLTEIRO(A),NAO DECLARADO,ESCOLA PRIVADA,ATE 1.5
99804,F,52.2,39.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,F,69,43.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,34.1,43.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,M,48.4,50.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,39.7,56.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,35.4,49.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,46.1,53,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,38.5,52.1,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,49.4,48.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,30.7,32.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,M,43.4,46.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,39.7,44.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,39.6,50.5,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,59.4,64.2,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,42.3,57,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99804,F,43,70,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,50.8,50,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,33.5,49.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,F,33.6,60.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,60.3,53.5,CASADO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
99804,M,51,64.9,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99804,M,36.3,28.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99804,M,43.9,61.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99806,F,23.8,29.4,CASADO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99806,M,46,47.3,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99806,M,18.4,13.9,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99806,M,39.4,58.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99806,M,56.9,70.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99806,F,29.3,22.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99806,F,61.3,64.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99806,F,32.9,41,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99806,F,36.4,38,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99806,M,53.4,32.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99806,F,35.3,37.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,M,23.9,37.7,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,F,32.3,36.6,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 4.5 A 6
99808,F,40.4,57.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99808,M,43.8,62.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,F,33.7,62.3,OUTRO,PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99808,F,34,66.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,F,32.2,47.8,CASADO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99808,F,37.1,64.5,CASADO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
99808,M,33.3,40.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99808,M,49.4,60.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99808,F,28.1,42.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,M,39.8,73.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,F,42.5,62.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,M,42.8,49.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99808,M,45.7,62.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,M,43.9,63.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,F,29.7,36.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,M,38.8,50.6,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
99808,F,32.1,47.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,F,32.3,45,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99808,M,25.9,22.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99808,M,37.3,59.1,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
99808,M,35.5,37.5,SOLTEIRO(A),NAO DECLARADO,ESCOLA PÚBLICA,ATE 1.5
99808,M,29.9,22.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99808,M,43.1,52.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,48.2,66.9,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,47.5,77.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,36.1,67.9,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99810,F,38.1,54.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99810,M,46.4,57.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99810,F,37.2,52,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99810,M,29.5,58.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,32.4,59.9,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,32.8,46.7,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99810,M,35.6,57.7,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,40.9,63.2,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
99810,M,25.9,43.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
99810,F,39.7,47.9,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99810,M,41.5,26.3,SEPARADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
99810,M,43.2,58.8,OUTRO,PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
112282,M,56.8,75.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
112282,M,44.6,45,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 6 A 10
112282,F,44,38.1,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,M,51.4,47.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,46,36.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,44.9,63,SEPARADO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,F,45.2,51.2,SOLTEIRO(A),PARDA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
112282,F,39.2,42.7,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
112282,M,43.6,50.9,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 4.5 A 6
112282,F,41.7,52.9,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112282,F,49.3,64.1,CASADO(A),AMARELA,BRASIL E EXTERIOR,ATE 1.5
112282,M,55.1,68.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
112282,M,33.1,40.7,OUTRO,PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,28.3,48.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 4.5 A 6
